Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'6772402028616,body_html,fr,,,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">The no-fuss lightweight layer you always needed. With an easy-on crew neck, ultra-soft comfort fabric, and your favorite activewear features, it’s the ultimate throw-it-on-and-go pullover for any activity. And with a perfect fit in the arms and shoulders, you’ll look like you just hit a workout – no weights required.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Perfect fit</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Ultra-soft</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">4-way stretch</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Quick dry and moisture-wicking</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">UPF 50+ sun protection</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">89% Polyester/ 11% Spandex</span>
</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fit:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Slim fit in arms and shoulders</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Room through the body</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Size up for looser fit</span>
</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Model is 6'2"" and wearing size L</span></li>
</ul>","La couche légère sans tracas dont vous aviez toujours besoin. Avec un t-shirt facile à enfiler, un tissu ultra-doux, et vos caractéristiques préférées d'activewear, c'est le sweat à enfiler pour toute activité. Et avec un ajustement parfait au niveau des bras et des épaules, vous aurez l'air d'avoir juste fait une séance de sport – aucun haltère n'est nécessaire.

Caractéristiques:

Ajustement parfait
Ultra-doux
Étirement 4 directions
Séchage rapide et évacuation de l'humidité
Protection solaire UPF 50+
89% Polyester/ 11% Spandex
Fit:

Ajustement slim au niveau des bras et des épaules
Espace dans le corps
Taille supérieure pour un ajustement plus lâche
Le mannequin mesure 6'2"" et porte une taille L"
PRODUCT,'6772402028616,handle,fr,,,charcoal-heather-active-comfort-crew-sweatshirt,
PRODUCT,'6772402028616,meta_title,fr,,,Charcoal Heather Active Comfort Crew Sweatshirt | Charcoal Heather Active Comfort Crew Sweatshirt | True Classic,Sweatshirt Confort Actif Charbon Heather | Sweatshirt Confort Actif Charbon Heather | True Classic
PRODUCT,'6772402028616,meta_description,fr,,,Our active comfort crew sweatshirt is an essential for every closet. Check out our men's crew sweatshirt today.,Notre sweatshirt actif confort T-shirts est essentiel pour chaque garde-robe. Découvrez notre sweatshirt pour hommes T-shirts aujourd'hui.
PRODUCT,'6772402552904,title,fr,,,Black Active Comfort Straight Leg Pant,Pantalon droit confort actif noir
PRODUCT,'6772402552904,body_html,fr,,,"<p><span>The anytime, anywhere comfort of our best-selling joggers meets a straight leg, relaxed fit. Sweat, lounge, or run errands – our Do It All Pant brings the performance of your favorite activewear to our softest 4-way stretch fabric.</span></p>
<p><span> </span></p>
<p><strong><span>Features:</span></strong></p>
<ul>
<li>
<span> </span><span>Ultra-soft.</span>
</li>
<li>
<span> </span><span>4-way stretch.</span>
</li>
<li>
<span> </span><span>Quick dry and moisture-wicking.</span>
</li>
<li>
<span> </span><span>UPF 50+ sun protection.</span>
</li>
<li>
<span> </span><span>2 front pockets.</span>
</li>
<li>
<span> </span><span>1 back zipper pocket.</span>
</li>
<li>
<span> </span><span>89% Polyester/ 11% Spandex.</span>
</li>
</ul>
<p><span> </span><strong><span>Fit:</span></strong></p>
<ul>
<li>
<span> </span><span>Straight fit, relaxed through the legs.</span>
</li>
<li><span>Model is 6'0"" and wearing size M.</span></li>
</ul>
<ul data-mce-fragment=""1""></ul>
<ul></ul>","<p><span>Le confort de nos joggeurs les plus vendus se rencontre à tout moment, n'importe où avec une coupe droite et détendue. Sueur, salon, ou courir des courses - notre pantalon Do It All apporte les performances de votre activewear préféré à notre tissu le plus doux à 4 voies de stretch.</span></p>
<p><span> </span></p>
<p><strong><span>Caractéristiques:</span></strong></p>
<ul>
<li>
<span> </span><span>Ultra-doux.</span>
</li>
<li>
<span> </span><span>Stretch 4 voies.</span>
</li>
<li>
<span> </span><span>Sèche rapidement et évacue l'humidité.</span>
</li>
<li>
<span> </span><span>Protection solaire UPF 50+.</span>
</li>
<li>
<span> </span><span>2 poches avant.</span>
</li>
<li>
<span> </span><span>1 poche arrière avec fermeture éclair.</span>
</li>
<li>
<span> </span><span>89% Polyester/ 11% Élasthanne.</span>
</li>
</ul>
<p><span> </span><strong><span>Coupe:</span></strong></p>
<ul>
<li>
<span> </span><span>Coupe droite, détendue à travers les jambes.</span>
</li>
<li><span>Le modèle mesure 6'0"" et porte une taille M.</span></li>
</ul>
<ul data-mce-fragment=""1""></ul>
<ul></ul>"
PRODUCT,'6772402552904,handle,fr,,,black-active-comfort-straight-leg-pant,
PRODUCT,'6772402552904,meta_title,fr,,,Black Active Comfort Straight Leg Pant | Black Active Comfort Straight Leg Pant | True Classic,Pantalon droit noir Active Comfort | Pantalon droit noir Active Comfort | True Classic
PRODUCT,'6772403273800,title,fr,,,Heather Navy Active Comfort Straight Leg Pant,Pantalon droit actif confort marine chiné
PRODUCT,'6772403273800,body_html,fr,,,"<p><span>The anytime, anywhere comfort of our best-selling joggers meets a straight leg, relaxed fit. Sweat, lounge, or run errands – our Do It All Pant brings the performance of your favorite activewear to our softest 4-way stretch fabric.</span></p>
<p><span> </span></p>
<p><strong><span>Features:</span></strong></p>
<ul>
<li>
<span></span><span>Ultra-soft</span>
</li>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Quick dry and moisture-wicking</span>
</li>
<li>
<span></span><span>UPF 50+ sun protection</span>
</li>
<li>
<span></span><span>2 front pockets</span>
</li>
<li>
<span></span><span>1 back zipper pocket</span>
</li>
<li>
<span></span><span>89% Polyester/ 11% Spandex</span>
</li>
</ul>
<p><span> </span><strong><span>Fit:</span></strong></p>
<ul>
<li>
<span></span><span>Straight fit, relaxed through the legs</span>
</li>
<li>Model is 6'0"" and wearing size M</li>
</ul>
<ul data-mce-fragment=""1""></ul>
<ul></ul>","<p><span>Le confort de nos joggers les plus vendus, à tout moment et n'importe où, rencontre un ajustement décontracté à jambe droite. Sueur, détente, ou courses - notre pantalon polyvalent apporte la performance de votre équipement de sport préféré à notre tissu extensible 4 voies le plus doux.</span></p>
<p><span> </span></p>
<p><strong><span>Caractéristiques :</span></strong></p>
<ul>
<li>
<span></span><span>Ultra-doux</span>
</li>
<li>
<span></span><span>Extensible en 4 directions</span>
</li>
<li>
<span></span><span>Séchage rapide et absorption de l'humidité</span>
</li>
<li>
<span></span><span>Protection solaire UPF 50+</span>
</li>
<li>
<span></span><span>2 poches avant</span>
</li>
<li>
<span></span><span>1 poche arrière avec fermeture éclair</span>
</li>
<li>
<span></span><span>89% Polyester/ 11% Spandex</span>
</li>
</ul>
<p><span> </span><strong><span>Coupe :</span></strong></p>
<ul>
<li>
<span></span><span>Coupe droite, détendue au niveau des jambes</span>
</li>
<li>Le modèle mesure 1m83 et porte une taille M</li>
</ul>
<ul data-mce-fragment=""1""></ul>
<ul></ul>"
PRODUCT,'6772403273800,handle,fr,,,heather-navy-active-comfort-straight-leg-pant,
PRODUCT,'6772403273800,meta_title,fr,,,Heather Navy Active Comfort Straight Leg Pant | Heather Navy Active Comfort Straight Leg Pant | True Classic,Pantalon droit confort actif Heather Navy | Pantalon droit confort actif Heather Navy | True Classic
PRODUCT,'6772403667016,title,fr,,,Charcoal Heather Active Comfort Straight Leg Pant,Pantalon droit confort actif en charbon de bois cendré
PRODUCT,'6772403667016,body_html,fr,,,"<p><span>The anytime, anywhere comfort of our best-selling joggers meets a straight leg, relaxed fit. Sweat, lounge, or run errands – our Do It All Pant brings the performance of your favorite activewear to our softest 4-way stretch fabric.</span></p>
<p><span> </span></p>
<p><strong><span>Features:</span></strong></p>
<ul>
<li>
<span></span><span>Ultra-soft</span>
</li>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Quick dry and moisture-wicking</span>
</li>
<li>
<span></span><span>UPF 50+ sun protection</span>
</li>
<li>
<span></span><span>2 front pockets</span>
</li>
<li>
<span></span><span>1 back zipper pocket</span>
</li>
<li>
<span></span><span>89% Polyester/ 11% Spandex</span>
</li>
</ul>
<p><span> </span><strong><span>Fit:</span></strong></p>
<ul>
<li>
<span></span><span>Straight fit, relaxed through the legs</span>
</li>
<li><span>Model is 6'2"" and wearing size M</span></li>
</ul>
<ul data-mce-fragment=""1""></ul>
<ul></ul>","<p><span>Le confort de nos joggers les plus vendus, disponible à tout moment et en tout lieu, se décline en coupe droite décontractée. Que vous transpiriez, vous détendiez ou fassiez des courses, notre pantalon polyvalent apporte les performances de votre activewear préféré à notre tissu le plus doux et extensible dans les 4 sens.</span></p>
<p><span> </span></p>
<p><strong><span>Caractéristiques:</span></strong></p>
<ul>
<li>
<span></span><span>Ultra-doux</span>
</li>
<li>
<span></span><span>Extensible dans les 4 sens</span>
</li>
<li>
<span></span><span>Séchage rapide et évacuation de l'humidité</span>
</li>
<li>
<span></span><span>Protection solaire UPF 50+</span>
</li>
<li>
<span></span><span>2 poches avant</span>
</li>
<li>
<span></span><span>1 poche arrière avec fermeture éclair</span>
</li>
<li>
<span></span><span>89% Polyester / 11% Spandex</span>
</li>
</ul>
<p><span> </span><strong><span>Coupe :</span></strong></p>
<ul>
<li>
<span></span><span>Coupe droite, détendu à travers les jambes</span>
</li>
<li><span>Le modèle mesure 1,88 m et porte une taille M</span></li>
</ul>
<ul data-mce-fragment=""1""></ul>
<ul></ul>"
PRODUCT,'6772403667016,handle,fr,,,charcoal-heather-active-comfort-straight-leg-pant,
PRODUCT,'6772403667016,meta_title,fr,,,Charcoal Heather Active Comfort Straight Leg Pant | Charcoal Heather Active Comfort Straight Leg Pant | True Classic,Pantalon droit confort actif Heather Charcoal | Pantalon droit confort actif Heather Charcoal | True Classic
PRODUCT,'6772403896392,title,fr,,,Dark Oak Fleece French Terry Zip Hoodie,Sweat à Capuche Zippé en Terry Français Fleece de Chêne Foncé
PRODUCT,'6772403896392,body_html,fr,,,"<p><strong>Features:   </strong> </p>
<ul>
<li data-mce-fragment=""1"">Premium fitted fleece French terry zip hoodie.</li>
<li data-mce-fragment=""1"">Fabric is brushed on both sides for added softness.</li>
<li data-mce-fragment=""1"">Easy access zip front.</li>
<li data-mce-fragment=""1"">Natural anti-twist drawcords with custom shiny gunmetal hardware.<br>
</li>
<li data-mce-fragment=""1"">Side entry pouch pockets easily fits each hand for added warmth &amp; comfort.</li>
<li data-mce-fragment=""1"">Elevated trim, exclusive to True Classic.</li>
<li data-mce-fragment=""1"">Double stitch construction around shoulder for durability. </li>
<li data-mce-fragment=""1"">60% cotton/40% polyester fleece.</li>
</ul>
<p><strong>Fit: </strong></p>
<ul>
<li>This is a contemporary/athletic cut. </li>
<li><span>Model is 6'2"" and wearing size M.</span></li>
</ul>","<p><strong>Caractéristiques:   </strong> </p>
<ul>
<li>Polaire ajustée de qualité supérieure avec capuche à fermeture éclair.</li>
<li>Le tissu est brossé des deux côtés pour plus de douceur.</li>
<li>Facile d'accès avec fermeture éclair à l'avant.</li>
<li>Cordons de serrage naturels anti-torsion avec des accessoires métalliques brillants de couleur gris foncé.</li>
<li>Les poches à ouverture latérale peuvent facilement accueillir chaque main pour plus de chaleur et de confort.</li>
<li>Des garnitures de haute qualité, exclusives à True Classic.</li>
<li>Construction à double couture autour de l'épaule pour plus de durabilité.</li>
<li>Polaire en coton 60% / polyester 40%.</li>
</ul>
<p><strong>Fit: </strong></p>
<ul>
<li>C'est une coupe contemporaine / athlétique.</li>
<li><span>Le mannequin mesure 1m88 et porte une taille M.</span></li>
</ul>"
PRODUCT,'6772403896392,handle,fr,,,dark-oak-fleece-french-terry-zip-hoodie,
PRODUCT,'6772403896392,meta_title,fr,,,Dark Oak Fleece French Terry Zip Hoodie | Dark Oak Fleece French Terry Zip Hoodie | True Classic,Dark Oak Polaire French Terry Zip Hoodie | Dark Oak Polaire French Terry Zip Hoodie | True Classic
PRODUCT,'6772404584520,title,fr,,,Mahogany Fleece French Terry Zip Hoodie,Hoodie en Terry Français avec fermeture éclair en Acajou
PRODUCT,'6772404584520,body_html,fr,,,"<p><strong>Features:   </strong> </p>
<ul>
<li data-mce-fragment=""1"">Premium fitted fleece French terry zip hoodie.</li>
<li data-mce-fragment=""1"">Fabric is brushed on both sides for added softness.</li>
<li data-mce-fragment=""1"">Easy access zip front.</li>
<li data-mce-fragment=""1"">Natural anti-twist drawcords with custom shiny gunmetal hardware.<br>
</li>
<li data-mce-fragment=""1"">Side entry pouch pockets easily fits each hand for added warmth &amp; comfort.</li>
<li data-mce-fragment=""1"">Elevated trim, exclusive to True Classic.</li>
<li data-mce-fragment=""1"">Double stitch construction around shoulder for durability. </li>
<li data-mce-fragment=""1"">60% cotton/40% polyester fleece.</li>
</ul>
<p><strong>Fit: </strong></p>
<ul>
<li>This is a contemporary/athletic cut. </li>
<li>Model is 6'2"" and wearing size M.</li>
</ul>","<p><strong>Caractéristiques :   </strong> </p>
<ul>
<li>Sweat à capuche zippé en tissu polaire français premium ajusté.</li>
<li>Le tissu est brossé des deux côtés pour plus de douceur.</li>
<li>Facile d'accès avec fermeture éclair à l'avant.</li>
<li>Cordons anti-torsion naturels avec du matériel brillant en métal gris.</li>
<li>Des poches latérales pour les mains offrent chaleur et confort supplémentaire.</li>
<li>Ornements haut de gamme, exclusifs à True Classic.</li>
<li>Construction à double couture autour de l'épaule pour plus de durabilité. </li>
<li>Polaire 60% coton/40% polyester.</li>
</ul>
<p><strong>Fit :</strong></p>
<ul>
<li>C'est une coupe contemporaine/athlétique. </li>
<li>Le mannequin mesure 6'2"" et porte une taille M.</li>
</ul>"
PRODUCT,'6772404584520,handle,fr,,,mahogany-fleece-french-terry-zip-hoodie,
PRODUCT,'6772404584520,meta_title,fr,,,Mahogany Fleece French Terry Zip Hoodie | Mahogany Fleece French Terry Zip Hoodie | True Classic,Sweat à capuche zippé en éponge française Fleece Mahogany | Sweat à capuche zippé en éponge française Fleece Mahogany | True Classic
PRODUCT,'6772404748360,title,fr,,,Dark Oak Fleece French Terry Pullover Crew Sweatshirt,Pullover en molleton Dark Oak Terry français
PRODUCT,'6772404748360,body_html,fr,,,"<p><strong>Features:   </strong> <br></p>
<ul>
<li data-mce-fragment=""1"">Premium fitted fleece French terry pullover crew neck sweatshirt.</li>
<li data-mce-fragment=""1"">Fabric is brushed on both sides for added softness.</li>
<li data-mce-fragment=""1"">Elevated trim, exclusive to True Classic.<br>
</li>
<li data-mce-fragment=""1"">Double Stitch construction around shoulder for durability.</li>
<li data-mce-fragment=""1"">60% cotton/40% polyester fleece.</li>
</ul>
<ul></ul>
<p><strong>Fit: </strong></p>
<ul>
<li>This is a contemporary/athletic cut. </li>
<li><span>Model is 6'2"" and wearing size M</span></li>
</ul>","<p><strong>Caractéristiques:   </strong> <br></p>
<ul>
<li>Pull en molleton français ajusté de qualité supérieure.</li>
<li>Le tissu est brossé des deux côtés pour plus de douceur.</li>
<li>Finitions améliorées, exclusif à True Classic.<br>
</li>
<li>Construction à double couture autour de l'épaule pour une durabilité accrue.</li>
<li>Molleton 60% coton / 40% polyester.</li>
</ul>
<ul></ul>
<p><strong>Ajustement: </strong></p>
<ul>
<li>Il s'agit d'une coupe contemporaine / athlétique. </li>
<li><span>Le mannequin mesure 6'2"" et porte une taille M</span></li>
</ul>"
PRODUCT,'6772404748360,handle,fr,,,dark-oak-fleece-french-terry-pullover-crew-sweatshirt,
PRODUCT,'6772404748360,meta_title,fr,,,Dark Oak Fleece French Terry Pullover Crew Sweatshirt | Dark Oak Fleece French Terry Pullover Crew Sweatshirt | True Classic,Pullover en molleton Dark Oak Terry français | Pullover en molleton Dark Oak Terry français | True Classic
PRODUCT,'6772405174344,title,fr,,,Mahogany Fleece French Terry Pullover Crew Sweatshirt,Pull en molleton acajou Terry français
PRODUCT,'6772405174344,body_html,fr,,,"<p><strong>Features:   </strong> <br></p>
<ul>
<li data-mce-fragment=""1"">Premium fitted fleece French terry pullover crew neck sweatshirt.</li>
<li data-mce-fragment=""1"">Fabric is brushed on both sides for added softness.</li>
<li data-mce-fragment=""1"">Elevated trim, exclusive to True Classic.<br>
</li>
<li data-mce-fragment=""1"">Double Stitch construction around shoulder for durability.</li>
<li data-mce-fragment=""1"">60% cotton/40% polyester fleece.</li>
</ul>
<ul></ul>
<p><strong>Fit: </strong></p>
<ul>
<li>This is a contemporary/athletic cut. </li>
<li>Model is 6'2"" and wearing size M.</li>
</ul>","<p><strong>Caractéristiques:   </strong> <br></p>
<ul>
<li data-mce-fragment=""1"">Pull-over T-shirt Premium en molleton français ajusté.</li>
<li data-mce-fragment=""1"">Le tissu est brossé des deux côtés pour plus de douceur.</li>
<li data-mce-fragment=""1"">Finition élévée, exclusive à True Classic.<br>
</li>
<li data-mce-fragment=""1"">Construction à double couture autour de l'épaule pour une durabilité.</li>
<li data-mce-fragment=""1"">60% coton / 40% molleton de polyester.</li>
</ul>
<ul></ul>
<p><strong>Coupe: </strong></p>
<ul>
<li data-mce-fragment=""1"">C'est une coupe contemporaine / athlétique. </li>
<li data-mce-fragment=""1"">Le mannequin mesure 6'2"" et porte la taille M.</li>
</ul>"
